Num,y
351209,186.785842896
351210,14774.8779297
351211,96818.984375
351212,3902.8840332
351213,54282.3359375
351214,451645.15625
351215,109091.945312
351216,554002.5625
351217,197700.78125
351218,99221.3046875
351219,68721.2421875
351220,822.703857422
351221,16684.1757812
351222,231602.234375
351223,630076.125
351224,269904.3125
351225,16906.2714844
351226,28822.6484375
351227,97808.0625
351228,18227.0957031
351229,147559.125
351230,1862.50378418
351231,88365.234375
351232,12714.875
351233,9051.65917969
351234,1469.88757324
351235,192259.671875
351236,688964.1875
351237,96446.46875
351238,6081.58007812
351239,23401.96875
351240,221.829360962
351241,9506.49609375
351242,192321.84375
351243,119836.976562
351244,198694.1875
351245,385628.28125
351246,13725.0273438
351247,7694.50488281
351248,14957.8095703
351249,1633.01928711
351250,3487.11303711
351251,69828.3125
351252,13391.7617188
351253,514406.8125
351254,29661.4707031
351255,1304148.0
351256,442.752746582
351257,1415.99279785
351258,1335.2590332
351259,90236.3984375
351260,11261.9638672
351261,1116.43115234
351262,5104.60791016
351263,1004.09259033
351264,470.978027344
351265,1332.71813965
351266,2774.84936523
351267,778869.5
351268,438081.96875
351269,29743.2070312
351270,360950.375
351271,24995.3964844
351272,15405.5410156
351273,1417.15026855
351274,30029.4042969
351275,51337.5898438
351276,97947.0703125
351277,190224.640625
351278,94961.2890625
351279,154.973220825
351280,199269.171875
351281,17946.9453125
351282,18816.8496094
351283,104.418296814
351284,343.575286865
351285,20446.3867188
351286,512.674926758
351287,92.0220413208
351288,126620.71875
351289,639631.25
351290,238313.359375
351291,521217.21875
351292,27175.4394531
351293,1439.50292969
351294,31972.8105469
351295,481712.59375
351296,150491.375
351297,193912.828125
351298,492397.96875
351299,445.449768066
351300,117.004425049
351301,239.130706787
351302,198.852401733
351303,4693.22509766
351304,50834.296875
351305,20283.4375
351306,18350.5996094
351307,459.874145508
351308,5725.69921875
351309,160452.59375
351310,54949.296875
351311,2290.64355469
351312,1979.99108887
351313,27336.8652344
351314,287180.15625
351315,32258.1171875
351316,138364.734375
351317,77889.1171875
351318,104874.21875
351319,102163.484375
351320,2168.42529297
351321,1627.88598633
351322,118017.570312
351323,108688.53125
351324,475980.34375
351325,476968.3125
351326,2350.89111328
351327,119645.109375
351328,82730.640625
351329,1425.63171387
351330,22771.0742188
351331,9714.87792969
351332,144360.703125
351333,8466.61230469
351334,21885.6699219
351335,59745.5742188
351336,358761.25
351337,268325.78125
351338,7258.96142578
351339,25938.4765625
351340,11498.0703125
351341,2491.31030273
351342,42399.8710938
351343,907.42364502
351344,190.646133423
351345,13715.078125
351346,5040.60742188
351347,15795.1855469
351348,4513.53564453
351349,88430.453125
351350,291832.96875
351351,1080127.625
351352,102831.84375
351353,30604.6796875
351354,23825.7148438
351355,158.642211914
351356,48105.0234375
351357,160.867477417
351358,249.653015137
351359,2022429.125
351360,380152.09375
351361,6749.00390625
351362,1182445.75
351363,25546.515625
351364,49684.3945312
351365,16697.0078125
351366,1732.65161133
351367,36336.6054688
351368,3191.36791992
351369,1636.16027832
351370,27682.5546875
351371,171696.15625
351372,8479.65820312
351373,136032.84375
351374,26204.6386719
351375,8604.44238281
351376,168924.09375
351377,16967.875
351378,328952.375
351379,123090.46875
351380,108457.992188
351381,105342.054688
351382,1437.52001953
351383,17597.4921875
351384,14227.1572266
351385,77312.0078125
351386,9410.81542969
351387,54143.2695312
351388,61999.5625
351389,141999.03125
351390,113815.40625
351391,22393.3144531
351392,469.274658203
351393,95196.328125
351394,42614.4335938
351395,5816.3828125
351396,91433.7265625
351397,103407.789062
351398,159463.953125
351399,10600.8056641
351400,168.727050781
351401,4819.98974609
351402,6567.51757812
351403,15373.5498047
351404,28966.3261719
351405,2432.42993164
351406,8172.72509766
351407,22953.0175781
351408,6905.88671875
351409,4837.30029297
351410,76871.828125
351411,257225.0625
351412,30762.3320312
351413,1049447.875
351414,298784.375
351415,34426.9921875
351416,158744.421875
351417,1495.45666504
351418,165548.53125
351419,2098232.5
351420,32180.7695312
351421,706434.1875
351422,556552.6875
351423,499135.6875
351424,1113668.5
351425,106926.289062
351426,110269.070312
351427,2130.55712891
351428,4504.73193359
351429,192.049499512
351430,13594.8691406
351431,90598.7890625
351432,4203.79492188
351433,45320.7421875
351434,450463.9375
351435,106057.132812
351436,544528.0625
351437,260716.65625
351438,91620.8828125
351439,54638.5625
351440,859.002807617
351441,17181.7832031
351442,272061.90625
351443,664782.625
351444,307729.8125
351445,18842.5703125
351446,27643.71875
351447,91185.5859375
351448,18252.7988281
351449,117010.335938
351450,4026.15185547
351451,87835.2890625
351452,13045.8632812
351453,5787.17675781
351454,889.149047852
351455,137432.0
351456,759760.625
351457,83369.8515625
351458,4841.44433594
351459,26571.1035156
351460,181.444595337
351461,13292.0546875
351462,176723.46875
351463,115678.148438
351464,255482.40625
351465,384272.4375
351466,14102.4990234
351467,7911.671875
351468,15347.5175781
351469,1895.13830566
351470,4021.55200195
351471,57948.6757812
351472,17964.8457031
351473,649051.8125
351474,29327.4550781
351475,1175323.0
351476,473.041412354
351477,1461.42553711
351478,1066.36914062
351479,83841.3984375
351480,10881.6943359
351481,1052.59460449
351482,4360.34179688
351483,1297.57617188
351484,739.21661377
351485,1967.12011719
351486,3087.89575195
351487,735104.375
351488,442543.125
351489,28425.2753906
351490,345808.71875
351491,22922.546875
351492,15336.0039062
351493,1085.38061523
351494,27683.03125
351495,50918.0898438
351496,87737.4765625
351497,191049.234375
351498,87695.171875
351499,139.288665771
351500,275389.34375
351501,15794.6748047
351502,18393.0371094
351503,152.897491455
351504,301.361083984
351505,18443.6132812
351506,693.728942871
351507,162.996109009
351508,106164.3125
351509,669808.5625
351510,287854.53125
351511,573118.8125
351512,26167.2753906
351513,1738.51904297
351514,31632.3027344
351515,533673.375
351516,141272.296875
351517,209602.6875
351518,537640.4375
351519,363.180541992
351520,108.7760849
351521,213.503082275
351522,221.519500732
351523,5765.86132812
351524,53231.8164062
351525,21549.9277344
351526,16736.671875
351527,471.433044434
351528,5190.12744141
